Nate Smith,Whiskey On You,country,"9 ContributorsWhiskey On You Lyrics[Verse 1] Now I've wasted a paycheck on whiskey and longnecks Ever since you left trying to figure this out This Jack I've been drinking's been wasted on thinking Now I got a new reason for throwing 'em down Line 'em up (Line 'em up), pour 'em tall (Pour 'em tall) Here's to us, happily never after all  [Chorus] Ain't gonna waste one more night missing, wanting you back No, I ain't gonna cry another tear in this glass You didn't waste any time finding somebody new So, I ain't gonna waste another drop of whiskey on you No, I ain't  [Verse 2] To hell with the lonely, and the ""why don't you want me?"" Yeah, bartender pour me a farewell round Line 'em up (Line 'em up), make 'em strong (Make 'em strong) Tell the band that I need me a drinking song  [Chorus] Ain't gonna waste one more night missing, wanting you back No, I ain't gonna cry another tear in this glass You didn't waste any time finding somebody new So, I ain't gonna waste another drop of whiskey on you No, I ain't gonna waste another drop of whiskey on you No, I ain't No, I ain't See Nate Smith LiveGet tickets as low as $30You might also like[Bridge] Ain't gonna waste another drop of whiskey on you, no Ain't gonna waste another drop of whiskey on you Line 'em up (Line 'em up), pour 'em tall (Pour 'em tall) Here's to us happily never after all  [Chorus] Ain't gonna waste one more night missing, wanting you back No, I ain't gonna cry another tear in this glass You didn't waste any time finding somebody new So, I ain't gonna waste another drop of whiskey on you No, I ain't gonna waste another drop of whiskey on you  [Post-Chorus] No, I ain't, yeah (Gonna waste another drop of whiskey on you) No, I ain't (Gonna waste another drop of whiskey on you) Ain't gonna waste another drop of whiskey on you No, I ain't gonna waste another drop of whiskey on you No, I ain't gonna waste another drop of whiskey on you  [Outro] No, I ain't No, I ain't gonna waste another drop of whiskey on youEmbed"
Kelsea Ballerini,IF YOU GO DOWN (I'M GOIN' DOWN TOO),country,"13 ContributorsIF YOU GO DOWN (I’M GOIN’ DOWN TOO) Lyrics[Verse 1] I've known you since Brad and Angelina We go back like Pontiac seats If I got an aisle with a mess I gotta clean up I know you'll be showin' up with bleach All those names that we don't ever speak of Got a couple nights that have slipped my mind Proof and photographs have been deleted If you ever needed an alibi  [Chorus] 'Cause dirt on you is dirt on me And we both know our hands ain't clean If it all blows up and we end up on the news If you go down, I'm goin' down too  [Verse 2] It's a good thing we're each other's kinda crazy Ain't no judgment or keepin' score If you rob a bank, I'm your getaway Mercedes God knows that's what friends are for  [Chorus] 'Cause dirt on you is dirt on me And we both know our hands ain't clean If it all blows up and we end up on the news If you go down, I'm goin' down too If you do down, I'm goin' down too, yeah See Kelsea Ballerini LiveGet tickets as low as $60You might also like[Instrumental Break]  [Bridge] I keep all your secrets by the dozen You know where my skeletons sleep Hypothetically, if you ever kill your husband Hand on the Bible, I'd be lyin' through my teeth  [Chorus] 'Cause dirt on you is dirt on me And we both know our hands ain't clean If it all blows up and we end up on the news If you go down, I'm goin' down too Our bodies are buried and they're in the same ditch So even if I wanted to, I can't snitch Thirty to life would go quicker with you, yeah So if you go down, I'm goin' down too If you go down, I'm goin' down too If you go down, I'm goin' down too1Embed"
Conner Smith,Take It Slow,country,"7 ContributorsTake It Slow Lyrics[Verse 1] You came down your stairs with that sundress and those Chuck Taylors on And your pops said, ""Don't keep me up all night long"" We pulled out your drive about the time the?sky?went?pink I said, ""Baby,?what ya think?""  [Chorus] And?you said, ""Take it slow, I know a backroad, we can find a spot to be alone We can sway back and forth to what’s on the radio"" 'Cause you said that you were all mine, innocent look in your eye Nothing but time, kiss me all night and let's just take it slow  [Post-Chorus] You said, ""We got nowhere to be, nowhere to go so lets just take it slow""  [Verse 2] I parked that Chevrolet in that field where thos? daises grow Put one in your hair, I said, ""Don’t you dare ?ver let me go"" And I just wanna hold you 'til that sun comes back And I just wanna know you like nobody ever has  [Chorus] And you said, ""Take it slow, I know a backroad, we can find a spot to be alone We can sway back and forth to what's on the radio"" 'Cause you said that you were all mine, innocent look in your eye Nothing but time, kiss me all night and let's just take it slow You might also like[Post-Chorus] Slow  [Bridge] Nowhere to be, nowhere to go Don't wanna leave, can't take you home  [Chorus] Let's just take it slow, I know a backroad, we can find a spot to be alone We can sway back and forth to what’s on the radio ’Cause you said that you were all mine, innocent look in your eye Nothing but time, kiss me all night and let's just take it slow  [Outro] You said, ""We got nowhere to be, nowhere to go, so lets just take it slow"" Yeah, let’s just take it slowEmbed"
Shania Twain,Giddy Up!,country,"16 ContributorsGiddy Up! Lyrics[Verse 1] I left my heart at a waterin' hole Somewhere in small-town Ohio Headed out west to Arizona 'Cause the east coast weather's too cold, cold, cold Easy come, easy go I got a fast car with the '90s on Not a soul on the road, but the road is home  [Pre-Chorus] Smiles for miles All up on my face (My face) Wear it, share it 'Cause we ain't got time to waste (Get to it)  [Chorus] Up in your giddy up, giddy, giddy up Up in your giddy up Drunk in the city, got litty in the cup Up in your giddy up When it gets tough, gotta get a little love Put some up in your giddy, giddy up  [Verse 2] Time to make it happ?n 'cause it feels so good Singin' in the mirror like it's Hollywood Lif? is gettin' shorter, gotta drink it up Time to shine like I know you should Slide to the left, then slide to the right Jump in the air 'til you're ten feet high, yeah Come on, come on and make it your night See Shania Twain LiveGet tickets as low as $62You might also like[Pre-Chorus] Smiles for miles All up on my face (My face) Wear it, share it 'Cause we ain't got time to waste (Get to it)  [Chorus] Up in your giddy up, giddy, giddy up Up in your giddy up Drunk in the city, got litty in the cup Up in your giddy up When it gets tough, gotta get a little love Put some up in your giddy, giddy up  [Post-Chorus] La-la, la-la-la-la La, la-la-la-la La, la-la-la-la La-la, la-la-la-la La, la-la-la-la La, la-la-la-la Giddy up  [Bridge] I left my heart at a waterin' hole Somewhere in small-town Ohio Headed out west to Arizona 'Cause the east coast weather's too cold, cold, cold Easy come, easy go I got a fast car with the '90s on Not a soul on the road, but the road is home [Chorus] Up in your giddy up, giddy, giddy up Up in your giddy up Drunk in the city, got litty in the cup Up in your giddy up When it gets tough, gotta get a little love Put some up in your giddy, giddy up  [Outro] La-la, la-la-la-la La, la-la-la-la La, la-la-la-la (Woah) La-la, la-la-la-la La, la-la-la-la (Hey) La, la-la-la-la Giddy up1Embed"
Cole Swindell,She Had Me At Heads Carolina,country,"10 ContributorsShe Had Me At Heads Carolina Lyrics[Intro] (Heads Carolina, tails California)  [Verse 1] I was out with the boys, catchin' up in a neon light Didn't know 'til we walked in it was karaoke night She was in a circle of girls, chasin' a shot with a lime She was laughin', they were darin' her to get on the mic One of 'em walked up and turned in her name Next thing I knew, man, she was up on the stage, singin'  [Chorus] ""Heads Carolina, tails California"" Maybe she'd fall for a boy from South Georgia She's got the bar in the palm of her hand And she's a '90s country fan like I am Hey, I got a Chevy, she can flip a quarter I'd drive h?r anywhere from her? to California When this song is over, I gotta find her 'Cause she had me at ""Heads Carolina""  [Verse 2] Yeah, she knew every word by heart, didn't need no screen, no I was raisin' my glass up for her, I saw her smilin' at me, yeah She had me down in the front by the end of verse two Like there wasn't no one else in the room, we were singin' See Cole Swindell LiveGet tickets as low as $28You might also like[Chorus] ""Heads Carolina, tails California"" Maybe she'd fall for a boy from South Georgia She's got the bar in the palm of her hand And she's a '90s country fan like I am Hey, I got a Chevy, she can flip a quarter I'd drive her anywhere from here to California When this song is over, I gotta find her 'Cause she had me at ""Heads Carolina""  [Bridge] Yeah, I bought her a round and we talked 'til the lights came on I still see that girl every time I hear that song  [Chorus] ""Heads Carolina, tails California"" Maybe she'd fall for a boy from South Georgia She's got the bar in the palm of her hand And she's a '90s country fan like I am Hey, I got a Chevy, she can flip a quarter I'd drive her anywhere from here to California When this song is over, I gotta find her 'Cause she had me at ""Heads Carolina""  [Outro] (Heads Carolina, tails California) Yeah, she had me at ""Heads Carolina"" (Somewhere greener, somewhere warmer) (Heads Carolina, tails California) Yeah (Somewhere greener, somewhere warmer) (Heads Carolina) (Somewhere together, I've got a quarter) (Heads Carolina, tails California)1Embed"
Bailey Zimmerman,Rock and A Hard Place,country,"18 ContributorsRock and A Hard Place Lyrics[Verse 1] We've been swingin’ and missin' It ain't broke yet, but damn, it needs fixin’ Been a while since your kiss felt like kissin' It's just different  [Pre-Chorus] We've been talkin' 'bout forever since we been together Somethin' 'bout a ring makes you think we’re better Off with all this, but we’re caught in-between  [Chorus] A rock and a hard place Red wine and mistakes Tears rollin' down your face When I walked out that door That’s when I lost it Midnight in Austin Damn, I'm exhausted What the hell's this all for? Is this where it m?nds or it breaks? Between a rock and a hard place  [Verse 2] For th? record (Shit) Throwin' in the towel takes some effort So I’d rather ride it out for better weather Together See Bailey Zimmerman LiveGet tickets as low as $99You might also like[Chorus] Between a rock and a hard place Red wine and mistakes Tears rollin' down your face When I walked out that door That's when I lost it Midnight in Austin Damn, I'm exhausted What the hell's this all for? Is this where it mends or it breaks? Between a rock and a hard place  [Pre-Chorus] We've been talkin' 'bout forever since we been together Somethin' 'bout a ring makes you think we're better Off with all this, but we're caught in-between  [Chorus] A rock and a hard place Tears rollin' down your face As I walked out that door That's when I lost it Midnight in Austin Damn, I'm exhausted What the hell's this all for? Is this where it mends or it breaks? How much more of this can we take?Embed"
Dylan Marlowe,Why'd We Break Up Again,country,"4 ContributorsWhy’d We Break Up Again Lyrics[Verse 1] I know I slammed the door, kicked gravel out your drive But if you ask me now, I don't remember why She's standing on my porch, damn, you know I love 'em jeans Seeing you is messing with my memory  [Chorus] Why'd we break up again? Why'd we ever call it quits? Nah, I don't remember when you're looking like that We say that it's over 'til you're on your way over Then I open up the door and I take you right back, 'cause I can't turn you down, I can't turn you down When you come around, when you come around The way you're kissing me tonight, baby, I forget Every reason why, why'd we break up again?  [Verse 2] Girl, did you kick me out, tell me to go to Hell? 'Cause if you did, then I guess I didn't listen well Yet, here we are, baby, it's two a.m. again Never been good at just being just friends, so  [Chorus] Why'd we break up again? Why'd we ever call it quits? Nah, I don't remember when you're looking like that We say that it's over 'til you're on your way over Then I open up the door and I take you right back, 'cause I can't turn you down, I can't turn you down When you come around, when you come around The way you're kissing me tonight, baby, I forget Every reason why, why'd we break up again? You might also like[Instrumental Break]  [Chorus] Why'd we break up again? Why'd we ever call it quits? Nah, I don't remember when you're looking like that We say that it's over 'til you're on your way over Then I open up the door and I take you right back, 'cause I can't turn you down, I can't turn you down When you come around, when you come around The way you're kissing me tonight, baby, I forget Every reason why, why'd we break up again?  [Outro] Oh, why'd we break up again? Oh, why'd we break up again?Embed"
Carly Pearce,What He Didn't Do,country,"16 ContributorsWhat He Didn’t Do Lyrics[Verse 1] Everybody's asking what the hell happened Wondering why it all went wrong Mama always said, ""If you can't say something nice Then don't say anything at all"" I've got my side of the story and he's got his side, too So I ain't gonna go and tell you what he did But I'll tell you what he didn't do  [Chorus] Treat me right, put me first, be a man of his word Stay home 'cause he wanted to Always fight for my love, hold on tight like it's something That he couldn't stand to lose The devil's in the details I won't tell the hell that he put me through All I know is in the ?nd, it wasn't what he did, no It was what he didn't do  [Verse 2] I'm already halfway ov?r him and I ain't taking time to turn around So I'mma take the high road, even though we both know I could run him out of this town That's just dirty laundry, I don't need to wear the truth So I ain't gonna tell you everything he did But I'll tell you what he didn't do See Carly Pearce LiveGet tickets as low as $28You might also like[Chorus] Treat me right, put me first, be a man of his word Stay home 'cause he wanted to Always fight for my love, hold on tight like it's something That he couldn't stand to lose The devil's in the details I won't tell the hell that he put me through All I know is in the end, it wasn't what he did, no It was what he didn't do  [Bridge] I ain't met the right one yet, but I know when I do  [Chorus] He'll treat me right, put me first, be a man of his word Stay home 'cause he wanted to Always fight for my love, hold on tight like it's something That he can't stand to lose The devil's in the details I won't tell the hell that he put me through All I know is in the end, it wasn't what he did, no It was what he didn't do All I know is in the end, it wasn't what he did, no It was what he didn't do4Embed"
Scotty McCreery,It Matters To Her,country,"10 ContributorsIt Matters to Her Lyrics[Verse 1] When you say I love you Before you hang up the phone When you buy her favorite wine On your way home When you kiss her in the kitchen When you kiss her on the street When you kiss her when she’s still asleep  [Chorus] It matters to her It stays on her mind When you put her first Every single time When you think she don’t see When you think she don’t care When you think she don’t notice What you’re doing there Every littl? look Every single word Oh it matters to h?r  [Verse 2] When you pull her in close When she’s had a bad day When you shut up and listen To what she has to say When you tell her she’s stronger Than the storm blowing in When you’re there when she just needs a friend See Scotty McCreery LiveGet tickets as low as $26You might also like[Chorus] It matters to her It stays on her mind When you put her first Every single time When you think she don’t see When you think she don’t care When you think she don’t notice What you’re doing there Every little look Every single word Oh it matters to her Yeah it matters to her  [Bridge] Oh it’s the little things that a man might miss Oh it’s the little things that she never forgets  [Outro] Oh It matters to her It stays on her mind When you put her first Every single time When you think she don’t see When you think she don’t care When you think she don’t notice What you’re doing there Every little look Every single word Make her feel like she’s the only woman in the world It matters to her Yeah you know it matters to her Oh yeah, it matters to herEmbed"
Dierks Bentley,Gold,country,"4 ContributorsGold Lyrics[Verse 1] It ain't easy Nobody said it would be You finally find that greener grass But you're still in the weeds Ain't it crazy All the time that you spend Drivin' through the rainbow for the pot at the end  [Chorus] I got some rust on my Chevy but it's ready to roll I got a rhinestone sky and a song in my soul It ain't a smooth ride, life, it's a winding road Yeah, it might be gravel, but it feels like gold  [Verse 2] I've been climbing Trying to get to the view I'm at the bottom but the sky's still pretty damn blue They say heaven Is somewhere on the other side But I ain't waitin' Hell, I'm thinkin', it's a state of mind  [Chorus] I got som? rust on my Chevy but it's ready to roll I got a rhineston? sky and a song in my soul It ain't a smooth ride, life, it's a winding road Yeah, it might be gravel, but it feels like gold See Dierks Bentley LiveGet tickets as low as $75You might also like[Post-Chorus] Yeah, it feels like gold Yeah, it feels like gold  [Bridge] Got my baby sittin' by me Shinin' like a diamond Only silver linings in the clouds And if it starts to rain I don't worry 'bout a thing I pull my rose colored Ray-Bans out  [Chorus] I got some rust on my Chevy but it's ready to roll I got a rhinestone sky and a song in my soul It ain't a smooth ride, life, it's a winding road Yeah, it might be gravel, but it feels like gold  [Post-Chorus] Yeah, it feels like gold (Yeah, it does) Yeah, it feels like gold  [Outro] It ain't a smooth ride, life, it's a winding road Yeah, it might be gravel, but it feels like goldEmbed"
Tanner Adell,Love You a Little Bit,country,"3 ContributorsLove You a Little Bit Lyrics[Verse 1] Wasn't picture perfect, it was just a Tuesday Wasn't nothin' special, just the same old same No love songs on the radio playin' You were just driving and holdin' my hand No big plans, just you next to me No sunset, no roses but I started feeling things  [Chorus] At the third red light on La Ciénaga You stole my heart right off of my lips Think it just hit me when I started kissin' ya I kinda might sorta like love you a little bit Hands on me in your old T-Shirt In your two-door Ford thinking those three words Light turned green then it started sinking in I kinda might, sorta like, love you a little bit  [Verse 2] Caught up in the moment, went by so fast Kinda scared to say it, what if you don't say it back? Either way, I felt it, can't un-feel that I ain't gonna lie it's a r?al weird time for stars to align Last place I would think I would start to fall I gu?ss I'll call it lowkey meant to be You might also like[Chorus] At the third red light on La Ciénaga You stole my heart right from my lips Think it just hit me when I started kissin' ya I kinda might, sorta like, love you a little bit Hands on me in your old T-Shirt In your two-door Ford thinking those three words Light turned green then it started sinking in I kinda might, sorta like, love you a little bit  [Bridge] I know that I told you that we should just be friends But I don't think I can, not when I feel like this Try to fight it but the truth is I kinda might, sorta like, love you a little bit  [Chorus] At the third red light at La Ciénaga You stole my heart right from my lips Think it just hit me when I started kissin' ya I kinda might, sorta like, love you a little bit Hands on me in your old T-Shirt In your two-door Ford thinking those three words Light turned green then it started sinking in I kinda might, sorta like, love you a little bitEmbed"
Adam Doleac,Don't It Sound Alright,country,"2 ContributorsDon’t It Sound Alright Lyrics[Chorus] Take me down where the boat meets the water Where the sun sinks down on a line and a bobber Sittin' in a truck bed sippin' red wine Don't it sound, don't it sound alright?  [Verse 1] Rich ain't a house on a hill And free is more than just a good deal Yeah life ain't supposed feel to like a hamster wheel But it does sometimes  So let's get the hell out of here Roll the windows down Drive 'till we're near that little spot That no one else can find 'cept you and I tonight Alright  [Chorus] Take me down where the boat meets the water Where the sun sinks down on a line and a bobber Sittin' in a truck bed sippin' red wine Don't it sound, don't it sound alright? Take me out where the phones ain't workin' And the world slows down to the speed of the current Where I'm all yours and you're all mine Don't it sound, don't it sound alright? You might also like[Verse 2] Time, we only get so much of it Love, we can't make enough of it Slow dance and holdin' my hand Let the grass be the floor and the crickets be the band  [Chorus] Take me down where the boat meets the water Where the sun sinks down on a line and a bobber Sittin' in a truck bed sippin' red wine Don't it sound, don't it sound alright? Take me out where the phones ain't workin' And the world slows down to the speed of the current Where I'm all yours and you're all mine Don't it sound, don't it sound alright?  Take me down where the boat meets the water Where the sun sinks down on a line and a bobber Sittin' in a truck bed sippin' red wine Don't it sound, don't it sound alright? Take me out where the phones ain't workin' And the world slows down to the speed of the current Where I'm all yours and you're all mine Don't it sound, don't it sound alright yeah?  Well don't it sound, don't it sound alright? Don't it sound, don't it sound alright? Yeah babyEmbed"
Kylie Morgan,If He Wanted To He Would,country,"7 ContributorsIf He Wanted To He Would Lyrics[Verse 1] Just 'cause he liked your old picture Don't mean he's stuck on the past Just 'cause he talks to your brother Don't mean he's still attached Just 'cause he's drunk at 2 A.M Texts, ""Hey, what's up, girl, how you been? Don't read too much into that Don't mean he wants you back  [Chorus] If he loved you, he would tell you If he missed you, he would call If he wants you to meet his momma Then he would bring you home Oh, there ain't no excuse He ain't Mr. Misunderstood Quit lying to yourself If he wanted to, he would If he wanted to, he would  [Verse 2] Just 'cause he said ""Happy Birthday"" Don't waste a wish on him Don't psychoanalyze him Make it more than what it is He won't suddenly be the somebody You wish he always was If he didn't, then he doesn't If he wouldn't, then he wasn't You might also like[Chorus] If he loved you, he would tell you If he missed you, he would call If he wants you to meet his momma Then he would bring you home Oh, there ain't no excuse He ain't Mr. Misunderstood Quit lying to yourself If he wanted to, he would If he wanted to, he would  [Bridge] He might've set the bar low But keep your standards high Ain't telling you nothing you don't know You know he ain't worth your time  [Chorus] If he loved you, he would tell you If he missed you, he would call If he wants you to meet his momma Then he would bring you home Oh, there ain't no excuse He ain't Mr. Misunderstood Quit lying to yourself If he wanted to, he would If he wanted to, he would If he wanted to, he would If he wanted to, he would If he wanted to, he wouldEmbed"
Cody Johnson,Human,country,"11 ContributorsHuman Lyrics[Verse 1] I thought by now I'd have it figured out How not to make the easy thing so hard to do I bet that I'd be further down this road If I could read the signs that point me to the truth  [Verse 2] I never planned on being nothin' but a cowboy But somewhere I picked up this old guitar Girl, all I can say is that I'm sorry If I get kinda careless with your heart  [Chorus] All the headlights, all the midnights Chasin' all that empty, still ain't got it right All the crazy all the gypsy I guess all I'm sayin' is forgive me If I don't know what I'm doin' I'm still learnin' to be human  [Verse 3] So far I've been good at burnin' bridges Strike a match and ride right out of town Bless your heart for nev?r tryin' to fix me Or quit me or slow me down See Cody Johnson LiveGet tickets as low as $30You might also like[Chorus] All th? headlights, all the midnights Chasin' all that empty, still ain't got it right All the crazy all the gypsy I guess all I'm sayin' is forgive me If I don't know what I'm doin' 'Cause I'm still learnin' to be human  [Chorus] All the highways playin' outlaw Rollin' outta nowhere with the brakes off All the crazy and the whiskey Wakin' up and wonderin' what hit me Whoa, forgive me, I really don't know what I'm doin' 'Cause I'm still learnin' to be human Mm, still learnin' to be humanEmbed"
Mitchell Tenpenny,We Got History,country,"7 ContributorsWe Got History Lyrics[Verse 1] We don't have each other's numbers anymore We don't make any plans Friday night And I won't know you when you're turning sixty-four But nobody knew you better at twenty-five  [Pre-Chorus] Well, I'd be lying if I said That you don't wind up in my head We don't dream about tomorrow like before All we have is looking back and that's alright  [Chorus] 'Cause we got spring break '08, down in Pensacola Drunk and singing Breakfast at Tiffany's Yeah, we got so high, first time back of your Corolla Told me, ""Baby, don't you stop kissing me, kissing me"" I know we don't have a future anymore But damn, we got history  [Verse 2] Everybody's got that one they can't forget That got away, I gotta say, you were mine But you can't try to tell me yesterday is gone When I still go there all the time See Mitchell Tenpenny LiveGet tickets as low as $49You might also like[Chorus] 'Cause we got spring break '08, down in Pensacola Drunk and singing Breakfast at Tiffany's Yeah, we got so high, first time back of your Corolla Told me, ""Baby, don't you stop kissing me, kissing me"" I know we don't have a future anymore But damn, we got history  [Bridge] Ooh, you know we got history, baby, yeah And I'd be lying if I said That you don't wind up in my head, hey  [Chorus] 'Cause we got spring break '08 down in Pensacola Drunk and singing Breakfast at Tiffany's Yeah, we got so high, first time back of your Corolla Told me, ""Baby, don't you stop kissing me, kissing me"" I know we don't have a future anymore But damn, we got history (I know we got history, baby, yeah)  [Outro] I know we don't have a future anymore But damn, we got history Yeah, girl, we got historyEmbed"
Avery Anna,what made you think?,country,"3 Contributors?what made you think? Lyrics[Verse 1] I don't wanna know that you thought about me When you heard a song at a party I don't wanna hear about how you hear about me from everybody How is it my fault that you took the long way home? Don't even know why I picked up the phone  [Chorus] What made you think that it's okay To call me this late and tell me you're sorry about everything? You're still in love, I've heard it enough I'm hanging up, I'm so done losing sleep What made you think I should care, what made you think of me?  [Verse 2] I played your little game one too many times Guess I got sick and tired of losing So, what's it this time? Did you see my car See the stars and wonder what I'm doing? You must think I'm stupid  [Chorus] What made you think that it's okay To call me this late and tell me you're sorry about everything? You're still in love, I've heard it enough I'm hanging up, I'm so done losing sleep What made you think I should care, what made you think of me? You might also like[Bridge] You're just gonna leave me So, just leave me alone I don't even know why I picked up the phone  [Chorus] What made you think that it's okay To call me this late and tell me you're sorry about everything? You're still in love, I've heard it enough I'm hanging up, I'm so done losing sleep What made you think I should care, what made you think of me?Embed"
Elle King,Worth A Shot (feat. Dierks Bentley),country,"2 ContributorsNew Music Friday 05/13/22 LyricsKendrick Lamar - N95 Post Malone - Cooped Up (with Roddy Ricch) Florence + The Machine - Dream Girl Evil Burna Boy - Last Last The Chainsmokers - I Love U Tate McRae - what would you do? My Chemical Romance - The Foundations of Decay Kendrick Lamar - Die Hard DaBaby - WIG (with Moneybagg Yo) Becky G - BAILÉ CON MI EX OneRepublic - I Ain't Worried Kendrick Lamar - Silent Hill Måneskin - SUPERMODEL Morgan Wallen - You Proof Bazzi - Will It Ever Feel The Same? Gryffin - Caught Up (with Olivia O'Brien) John Summit - In Chicago The Black Keys - For the Love of Money Vory - Do Not Disturb ft. NAV and Yung Bleu Remi Wolf - Michael Sasha Alex Sloan - Adult 5 Seconds of Summer - Me Myself & I Shygirl - Firefly Yvngxchris - DAMN HOMIE (feat. Lil Yachty) UMI - moonlit room Joy Oladokun - Purple Haze Elle King - Worth A Shot (feat. Dierks Bentley) Noah Cyrus - Mr. Percocet Why Don't We - Just Friends Okaywill - Tomorrow Aldn - bargaining (with Verzache) Ethel Cain - Hard Times Mark Ronson - Too Much (feat. Lucky Daye) Davido - Stand Strong (feat. Sunday Service Choir) Muni Long - Pain TOMORROW X TOGETHER - Good Boy Gone Bad ILLENIUM - Shivering (feat. Spiritbox) James Bay - One Life Peter McPoland - Slow Down Renforshort - we'll make this ok (with Travis Barker) Pardyalone - not a home Ingrid Andress - Seeing Someone Else Ne-Yo - Don't Love Me Dougie B - I'm Back The Smile - Thin Thing Johan Lenox - Hitting Different Sub Urban - CANDYMAN Two Feet - ADHD Pale Waves - Lies Death Cab for Cutie - Roman Candles Leith - Satellite Lil Eazzyy - Bring Some Mo (feat. NLE Choppa) Fresco Trey - Facts Trueno - TIERRA ZANTA Wet - Tell Me Why Maude Latour - Trees Anna of the North - Meteorite Ayokay - Amnesia (with Nightly) Benny Benassi - LIGHTWAVES Danger Mouse - No Gold Teeth Feid - Castigo A$AP ANT - Fly Away Prentiss - cardigan Allison Ponthier - Hardcore Julia Jacklin - Lydia Wears A Cross Mallrat - To You Galantis - 1x1 Cris Mj - Empezamos de 0 Sofía Valdés - In Bloom Kevin Morby - Bittersweet, TN Obongjayar - Wrong for It Leikeli47 - Carry Anne DaniLeigh - Dead To Me Dreezy - Balance My Lows (feat. Coi Leray) GMK - Born To Be Free Felicita - Cluck Chloe Adams - Seasons Stacey Ryan - Fall In Love Alone G Flip - GET ME OUTTA HERE PmBata - i hate her boyfriend's face Waterparks - FUNERAL GREY Teenage Disaster - Chop Chop MIKA - Yo Yo Mandy Moore - Brand New Nowhere Ricky Rosen - Home King Combs - Gas You Up Starcrawler - Roadkill State Champs - Act Like That Paolo Nutini - Through The Echoes Spencer Crandall - What Do We Do Now? Tank and The Bangas - Communion in My Cup (feat. The Ton3s) Anna Mae - Hallelujah Niina - miss me Swansea Skag - Ester Blac Youngsta - We Kept the Receipts Sadie - Where You're Not Number One Popstar - Dance Away The Pain Hello Yes - Peace of Mind Morgxn - PRETEND RAINBOW Chrissy - SocksYou might also likeEmbed"
Kameron Marlowe,Girl On Fire,country,"3 ContributorsGirl On Fire Lyrics[Verse 1] I wonder if those whispering pines ever told our secrets 'Cause if I have one too many I'll tell you mine A story of how the first cut is the deepest And how some old flames just don't fade with time  [Chorus] We were bottle rockets in a summer love Shooting for the stars, we were blowing up Moonlight kisses in a Chevrolet bed All over my heart, over my head You were my half pack hider I was your glov?box lighter If I tell you I knew what I was doing, I'm a liar I was tryna play it cool with a girl on fir?  [Verse 2] I wonder if you ever made it out to Colorado Or did the Santa Ana's take you to the coast You mighta tried settling down but you can't what you're not though You were born to burn just a litte out of control Trust me, I know  [Chorus] We were bottle rockets in a summer love Shooting for the stars, we were blowing up Moonlight kisses in a Chevrolet bed All over my heart, over my head You were my half pack hider I was your glovebox lighter If I tell you I knew what I was doing, I'm a liar I was tryna play it cool with a girl on fire See Kameron Marlowe LiveGet tickets as low as $57You might also like[Bridge] Like the sky turns at night When the sun dips down just right That was us, we were young We were love on fire On fire  [Chorus] We were bottle rockets in a summer love Shooting for the stars, we were blowing up Moonlight kisses in a Chevrolet bed All over my heart, over my head You were my half pack hider I was your glovebox lighter If I tell you I knew what I was doing, I'm a liar I was tryna play it cool with a girl on fire  [Outro] Tryna play it cool with a girl on fireEmbed"
Jon Pardi,Your Heart Or Mine,country,"5 ContributorsYour Heart Or Mine Lyrics[Verse 1] All it takes is a downtown bar All it takes is some neon stars A little you, a little me In the same vicinity and it's on Everyone is the first last time Walk away, then, we hit rewind A little touch, a little buzz Don't know what keeps keepin' it up  [Chorus] Is it your heart or mine? Is it whiskey or wine? Is it somethin' in the night Makin' us wanna cross that line? Girl, we're playin' with fire Love ain't too far behind It's just a matter of time 'Til it finds your heart or mine  [Verse 2] We say that it ain't no thing We say it, then, the telephone rings A hello, ar? you at home 'Cause I'm all alone missin' you W? swear it ain't love, love, love But you're there when the sun comes up We swear it ain't love, love, love But it always comes back to us See Jon Pardi LiveGet tickets as low as $68You might also like[Chorus] Is it your heart or mine? Is it whiskey or wine? Is it somethin' in the night Makin' us wanna cross that line? Girl, we're playin' with fire Love ain't too far behind It's just a matter of time 'Til it finds your heart or mine  [Instrumental Break]  [Bridge] We swear it ain't love, love, love We swear it ain't love, love, love  [Chorus] Is it your heart or mine? Is it whiskey or wine? Is it somethin' in the night Makin' us wanna cross that line? Girl, we're playin' with fire Love ain't too far behind It's just a matter of time 'Til it finds your heart or mine Your heart or mineEmbed"
